#name undefined
#comment terafly_annotations
#n type x y z radius parent seg_id level mode timestamp TFresindex
50611 3 15915.556 15294.444 3070.000 1.000 50612 0 8680820738548039680 0 0 0
50612 3 15917.667 15297.333 3070.000 1.000 50613 0 8680820738548039680 0 0 0
50613 3 15919.777 15301.223 3070.000 1.000 50614 0 8680820738548039680 0 0 0
50614 3 15921.556 15302.444 3070.000 1.000 50615 0 8680820738548039680 0 0 0
50615 3 15922.444 15303.556 3070.000 1.000 50616 0 8680820738548039680 0 0 0
50616 3 15924.777 15305.223 3070.000 1.000 50617 0 8680820738548039680 0 0 0
50618 3 15927.667 15308.223 3069.889 1.000 50619 0 8680820738548039680 0 0 0
50619 3 15928.444 15309.667 3069.111 1.000 50620 0 8680820738548039680 0 0 0
50617 3 15926.777 15307.223 3070.000 1.000 50618 0 8680820738548039680 0 0 0
50624 3 15939.889 15316.000 3067.889 1.000 50625 0 8680820738548039680 0 0 0
50620 3 15933.667 15312.333 3069.000 1.000 50621 0 8680820738548039680 0 0 0
50621 3 15935.667 15313.444 3068.111 1.000 50622 0 8680820738548039680 0 0 0
50622 3 15936.444 15314.556 3068.000 1.000 50623 0 8680820738548039680 0 0 0
50623 3 15938.333 15315.667 3068.000 1.000 50624 0 8680820738548039680 0 0 0
50625 3 15941.777 15316.333 3067.111 1.000 50626 0 8680820738548039680 0 0 0
50626 3 15944.333 15318.667 3067.000 1.000 50627 0 8680820738548039680 0 0 0
50627 3 15946.444 15319.667 3066.111 1.000 50628 0 8680820738548039680 0 0 0
50631 3 15956.777 15323.333 3063.111 1.000 50632 0 8680820738548039680 0 0 0
50632 3 15959.000 15324.000 3063.000 1.000 50633 0 8680820738548039680 0 0 0
50628 3 15948.667 15320.000 3065.667 1.000 50629 0 8680820738548039680 0 0 0
50629 3 15949.777 15320.333 3065.111 1.000 50630 0 8680820738548039680 0 0 0
50630 3 15951.333 15321.667 3065.000 1.000 50631 0 8680820738548039680 0 0 0
50633 3 15975.889 15323.889 3063.000 1.000 50634 0 8680820738548039680 0 0 0
50634 3 15976.556 15323.556 3063.000 1.000 50635 0 8680820738548039680 0 0 0
50635 3 15978.223 15321.223 3063.000 1.000 50636 0 8680820738548039680 0 0 0
50636 3 15979.333 15320.333 3063.000 1.000 50637 0 8680820738548039680 0 0 0
50637 3 15984.667 15318.667 3063.000 1.000 50638 0 8680820738548039680 0 0 0
50638 3 15990.111 15316.111 3063.000 1.000 50639 0 8680820738548039680 0 0 0
50639 3 15994.889 15315.889 3063.000 1.000 50640 0 8680820738548039680 0 0 0
50640 3 15997.667 15314.667 3064.000 1.000 50641 0 8680820738548039680 0 0 0
50648 3 16011.556 15299.556 3066.000 1.000 50649 0 8680820738548039680 0 0 0
50650 3 16013.777 15297.667 3066.889 1.000 50651 0 8680820738548039680 0 0 0
50649 3 16012.333 15298.444 3066.111 1.000 50650 0 8680820738548039680 0 0 0
50651 3 16014.777 15296.777 3067.000 1.000 50652 0 8680820738548039680 0 0 0
50647 3 16009.333 15301.223 3065.889 1.000 50648 0 8680820738548039680 0 0 0
50646 3 16008.667 15302.777 3065.111 1.000 50647 0 8680820738548039680 0 0 0
50645 3 16008.223 15303.223 3065.000 1.000 50646 0 8680820738548039680 0 0 0
50656 3 16022.000 15284.333 3068.333 1.000 50657 0 8680820738548039680 0 0 0
50657 3 16022.444 15284.111 3068.667 1.000 50658 0 8680820738548039680 0 0 0
50655 3 16021.333 15285.333 3068.000 1.000 50656 0 8680820738548039680 0 0 0
50653 3 16017.333 15290.333 3068.000 1.000 50654 0 8680820738548039680 0 0 0
50654 3 16020.223 15287.223 3068.000 1.000 50655 0 8680820738548039680 0 0 0
50659 3 16028.111 15282.111 3069.000 1.000 50660 0 8680820738548039680 0 0 0
50658 3 16024.667 15283.667 3069.000 1.000 50659 0 8680820738548039680 0 0 0
50593 3 16031.667 15281.667 3069.000 1.000 50594 0 8680820738548039680 1 605756212 0
50660 3 16031.667 15281.667 3069.000 1.000 -1 0 8680820738548039680 0 0 0
50652 3 16016.667 15293.667 3067.000 1.000 50653 0 8680820738548039680 0 0 0
50594 3 16033.000 15280.556 3069.000 1.000 50595 0 8680820738548039680 1 605756212 0
50595 3 16033.963 15280.186 3069.000 1.000 50596 0 8680820738548039680 1 605756212 0
50596 3 16037.889 15279.889 3069.000 1.000 50597 0 8680820738548039680 1 605756212 0
50597 3 16040.000 15279.111 3069.111 1.000 50598 0 8680820738548039680 1 605756212 0
50598 3 16042.111 15279.000 3069.889 1.000 50599 0 8680820738548039680 1 605756212 0
50575 3 16048.651 15305.577 3067.895 1.000 50576 0 8680820738548039680 0 0 0
50582 3 16046.111 15295.777 3069.667 1.000 50583 0 8680820738548039680 0 0 0
50583 3 16046.333 15295.223 3069.889 1.000 50584 0 8680820738548039680 0 0 0
50581 3 16046.111 15296.223 3069.333 1.000 50582 0 8680820738548039680 0 0 0
50580 3 16046.667 15297.333 3069.000 1.000 50581 0 8680820738548039680 0 0 0
50579 3 16047.333 15299.667 3069.000 1.000 50580 0 8680820738548039680 0 0 0
50578 3 16048.667 15301.444 3068.111 1.000 50579 0 8680820738548039680 0 0 0
50577 3 16048.889 15302.111 3068.000 1.000 50578 0 8680820738548039680 0 0 0
50574 3 16047.954 15305.955 3068.017 1.000 50575 0 8680820738548039680 0 0 0
50576 3 16049.000 15304.889 3067.889 1.000 50577 0 8680820738548039680 0 0 0
50599 3 16043.889 15279.111 3070.000 1.000 50600 0 8680820738548039680 1 605756212 0
50600 3 16046.556 15280.444 3070.000 1.000 50601 0 8680820738548039680 1 605756212 0
50586 3 16047.889 15284.111 3070.000 1.000 -1 0 8680820738548039680 0 0 0
50601 3 16047.889 15284.111 3070.000 1.000 -1 0 8680820738548039680 1 605756212 0
50585 3 16047.889 15292.889 3070.000 1.000 50586 0 8680820738548039680 0 0 0
50584 3 16047.667 15293.667 3070.000 1.000 50585 0 8680820738548039680 0 0 0
50641 3 16000.556 15312.556 3064.000 1.000 50642 0 8680820738548039680 0 0 0
50642 3 16001.333 15310.223 3064.889 1.000 50643 0 8680820738548039680 0 0 0
50643 3 16003.223 15308.223 3065.000 1.000 50644 0 8680820738548039680 0 0 0
50644 3 16006.223 15306.223 3065.000 1.000 50645 0 8680820738548039680 0 0 0
50573 3 16045.861 15306.197 3069.050 1.000 50574 0 8680820738548039680 0 0 0
50679 3 16045.861 15306.197 3069.050 1.000 -1 0 8680820738548039680 0 0 0
50678 3 16052.686 15313.039 3069.394 1.000 50679 0 8680820738548039680 0 0 0
50677 3 16058.425 15321.897 3069.443 1.000 50678 0 8680820738548039680 0 0 0
50676 3 16065.366 15335.798 3065.688 1.000 50677 0 8680820738548039680 0 0 0
50675 3 16071.989 15355.721 3064.011 1.000 50676 0 8680820738548039680 0 0 0
50592 2 16464.674 15251.922 3064.567 0.618 -1 0 8680820738548039680 0 0 0
50804 2 16464.674 15251.922 3064.567 0.618 50805 0 8680820738548039680 0 0 0
50664 2 16498.496 15218.600 3059.363 0.618 50665 0 8680820738548039680 0 0 0
50587 2 16485.727 15231.822 3059.318 0.618 50588 0 8680820738548039680 0 0 0
50666 2 16485.727 15231.822 3059.318 0.618 -1 0 8680820738548039680 0 0 0
50588 2 16484.299 15236.505 3059.594 0.618 50589 0 8680820738548039680 0 0 0
50665 2 16488.684 15228.173 3059.680 0.618 50666 0 8680820738548039680 0 0 0
50663 2 16510.512 15208.640 3058.000 0.618 50664 0 8680820738548039680 0 0 0
50662 2 16517.727 15203.942 3059.019 0.618 50663 0 8680820738548039680 0 0 0
50661 2 16520.291 15204.697 3058.788 0.618 50662 0 8680820738548039680 0 0 0
50766 2 16520.291 15204.697 3058.788 0.618 -1 0 8680820738548039680 0 0 0
50765 2 16525.176 15202.691 3059.115 0.618 50766 0 8680820738548039680 0 0 0
50764 2 16534.691 15202.044 3058.734 0.618 50765 0 8680820738548039680 0 0 0
50590 2 16473.730 15245.649 3061.847 0.618 50591 0 8680820738548039680 0 0 0
50591 2 16469.762 15249.867 3061.743 0.618 50592 0 8680820738548039680 0 0 0
50589 2 16479.875 15241.719 3060.546 0.618 50590 0 8680820738548039680 0 0 0
50755 3 16434.246 15345.609 3059.103 1.000 50756 0 8680820738548039680 0 0 0
50756 3 16433.711 15346.570 3059.064 1.000 50757 0 8680820738548039680 0 0 0
50797 3 16419.445 15356.689 3057.760 1.000 50798 0 8680820738548039680 0 0 0
50798 3 16419.908 15356.324 3057.654 1.000 50799 0 8680820738548039680 0 0 0
50799 3 16421.867 15356.743 3057.034 1.000 50800 0 8680820738548039680 0 0 0
50800 3 16423.738 15356.258 3056.982 1.000 50801 0 8680820738548039680 0 0 0
50801 3 16429.057 15353.155 3056.976 1.000 50802 0 8680820738548039680 0 0 0
50802 3 16431.676 15351.735 3057.288 1.000 50803 0 8680820738548039680 0 0 0
50757 3 16434.574 15347.160 3058.599 1.000 50758 0 8680820738548039680 0 0 0
50752 3 16443.523 15343.711 3057.934 1.000 50753 0 8680820738548039680 0 0 0
50753 3 16440.922 15344.550 3057.822 1.000 50754 0 8680820738548039680 0 0 0
50754 3 16438.021 15344.524 3058.813 1.000 50755 0 8680820738548039680 0 0 0
50746 3 16445.971 15337.644 3059.983 1.000 50747 0 8680820738548039680 0 0 0
50750 3 16446.143 15339.763 3059.940 1.000 50751 0 8680820738548039680 0 0 0
50751 3 16444.891 15342.467 3058.027 1.000 50752 0 8680820738548039680 0 0 0
50758 3 16435.436 15347.860 3057.580 1.000 50759 0 8680820738548039680 0 0 0
50759 3 16435.617 15348.258 3057.285 1.000 50760 0 8680820738548039680 0 0 0
50760 3 16435.564 15348.659 3057.603 1.000 -1 0 8680820738548039680 0 0 0
50803 3 16435.564 15348.659 3057.603 1.000 -1 0 8680820738548039680 0 0 0
50770 2 16406.367 15302.477 3076.335 0.618 -1 0 8680820738548039680 0 0 0
50807 2 16406.367 15302.477 3076.335 0.618 50808 0 8680820738548039680 0 0 0
50808 2 16412.754 15299.155 3076.151 0.618 50809 0 8680820738548039680 0 0 0
50809 2 16424.535 15294.969 3076.430 0.618 50810 0 8680820738548039680 0 0 0
50806 2 16458.248 15261.823 3065.598 0.618 -1 0 8680820738548039680 0 0 0
53988 2 16458.248 15261.823 3065.598 0.618 53989 0 8680820738548039680 0 0 0
50805 2 16461.131 15257.197 3065.083 0.618 50806 0 8680820738548039680 0 0 0
50688 2 16453.680 15266.439 3068.793 1.000 -1 0 8680820738548039680 1 605756267 0
53989 2 16453.680 15266.439 3068.793 0.618 53990 0 8680820738548039680 0 0 0
50716 3 16464.068 15289.654 3068.949 1.000 50717 0 8680820738548039680 0 0 0
50715 3 16465.773 15287.824 3069.825 1.000 50716 0 8680820738548039680 0 0 0
50718 3 16460.906 15294.388 3067.392 1.000 50719 0 8680820738548039680 0 0 0
50719 3 16460.336 15296.504 3067.935 1.000 50720 0 8680820738548039680 0 0 0
50720 3 16459.822 15297.714 3067.674 1.000 50721 0 8680820738548039680 0 0 0
50721 3 16455.490 15303.461 3066.330 1.000 50722 0 8680820738548039680 0 0 0
50722 3 16455.113 15305.386 3066.003 1.000 50723 0 8680820738548039680 0 0 0
50717 3 16461.705 15293.732 3067.787 1.000 50718 0 8680820738548039680 0 0 0
50681 2 16451.262 15276.269 3074.251 1.000 50682 0 8680820738548039680 1 605756267 0
50680 2 16450.355 15276.419 3077.261 1.000 50681 0 8680820738548039680 1 605756267 0
50811 2 16450.355 15276.419 3077.261 0.618 -1 0 8680820738548039680 0 0 0
50687 2 16453.893 15266.591 3070.264 1.000 50688 0 8680820738548039680 1 605756267 0
50686 2 16454.000 15268.667 3071.333 1.000 50687 0 8680820738548039680 1 605756267 0
53990 2 16456.791 15268.667 3071.300 0.618 53991 0 8680820738548039680 0 0 0
50685 2 16454.000 15270.333 3072.667 1.000 50686 0 8680820738548039680 1 605756267 0
50684 2 16454.000 15274.000 3073.000 1.000 50685 0 8680820738548039680 1 605756267 0
50683 2 16453.555 15275.556 3073.000 1.000 50684 0 8680820738548039680 1 605756267 0
50682 2 16452.334 15276.000 3073.333 1.000 50683 0 8680820738548039680 1 605756267 0
53991 2 16462.678 15268.673 3075.094 0.618 53992 0 8680820738548039680 0 0 0
53992 2 16466.543 15267.543 3076.752 0.618 53993 0 8680820738548039680 0 0 0
50810 2 16439.408 15285.961 3077.220 0.618 50811 0 8680820738548039680 0 0 0
50714 3 16467.561 15285.359 3070.428 1.000 50715 0 8680820738548039680 0 0 0
50730 3 16451.291 15318.978 3063.133 1.000 50731 0 8680820738548039680 0 0 0
50731 3 16449.943 15319.270 3063.509 1.000 50732 0 8680820738548039680 0 0 0
50734 3 16449.770 15322.409 3062.896 1.000 50735 0 8680820738548039680 0 0 0
50735 3 16449.326 15322.786 3062.822 1.000 50736 0 8680820738548039680 0 0 0
50740 3 16448.555 15329.564 3062.858 1.000 50741 0 8680820738548039680 0 0 0
50741 3 16448.322 15330.609 3062.374 1.000 50742 0 8680820738548039680 0 0 0
50742 3 16447.789 15331.539 3062.227 1.000 50743 0 8680820738548039680 0 0 0
50736 3 16448.959 15323.282 3063.260 1.000 50737 0 8680820738548039680 0 0 0
50738 3 16447.934 15326.854 3063.019 1.000 50739 0 8680820738548039680 0 0 0
50732 3 16449.170 15320.171 3063.858 1.000 50733 0 8680820738548039680 0 0 0
50733 3 16449.230 15321.344 3063.861 1.000 50734 0 8680820738548039680 0 0 0
50737 3 16449.078 15325.030 3063.084 1.000 50738 0 8680820738548039680 0 0 0
50739 3 16448.188 15328.372 3063.173 1.000 50740 0 8680820738548039680 0 0 0
50724 3 16453.594 15311.524 3064.286 1.000 50725 0 8680820738548039680 0 0 0
50725 3 16453.496 15312.990 3064.159 1.000 50726 0 8680820738548039680 0 0 0
50726 3 16452.549 15314.360 3063.992 1.000 50727 0 8680820738548039680 0 0 0
50727 3 16452.180 15315.789 3064.049 1.000 50728 0 8680820738548039680 0 0 0
50728 3 16452.336 15317.203 3063.529 1.000 50729 0 8680820738548039680 0 0 0
50729 3 16452.104 15318.217 3063.298 1.000 50730 0 8680820738548039680 0 0 0
50723 3 16454.180 15308.511 3065.971 1.000 50724 0 8680820738548039680 0 0 0
50745 3 16446.918 15336.225 3060.668 1.000 50746 0 8680820738548039680 0 0 0
50744 3 16447.879 15333.880 3061.371 1.000 50745 0 8680820738548039680 0 0 0
50743 3 16448.059 15333.197 3061.675 1.000 50744 0 8680820738548039680 0 0 0
50747 3 16446.195 15338.135 3060.127 1.000 50748 0 8680820738548039680 0 0 0
50748 3 16445.424 15339.071 3060.114 1.000 50749 0 8680820738548039680 0 0 0
50749 3 16445.512 15339.484 3060.061 1.000 50750 0 8680820738548039680 0 0 0
50709 3 16474.762 15278.670 3074.498 1.000 50710 0 8680820738548039680 0 0 0
50708 3 16476.127 15278.338 3074.861 1.000 50709 0 8680820738548039680 0 0 0
50707 3 16477.523 15277.729 3074.912 1.000 50708 0 8680820738548039680 0 0 0
53993 2 16470.340 15271.665 3077.780 0.618 53994 0 8680820738548039680 0 0 0
50704 3 16482.916 15271.679 3077.794 1.000 50705 0 8680820738548039680 0 0 0
50703 3 16483.445 15270.462 3077.911 1.000 50704 0 8680820738548039680 0 0 0
50706 3 16480.600 15275.090 3076.785 1.000 50707 0 8680820738548039680 0 0 0
50705 3 16481.652 15273.251 3077.093 1.000 50706 0 8680820738548039680 0 0 0
50713 3 16470.037 15283.063 3071.597 1.000 50714 0 8680820738548039680 0 0 0
50712 3 16471.180 15280.862 3072.491 1.000 50713 0 8680820738548039680 0 0 0
50711 3 16473.025 15279.917 3072.789 1.000 50712 0 8680820738548039680 0 0 0
50710 3 16473.535 15279.426 3073.072 1.000 50711 0 8680820738548039680 0 0 0
50816 2 16551.770 15202.407 3054.729 0.618 50817 0 8680820738548039680 0 0 0
50763 2 16541.549 15201.899 3057.105 0.618 50764 0 8680820738548039680 0 0 0
50762 2 16547.313 15201.997 3056.329 0.618 50763 0 8680820738548039680 0 0 0
50761 2 16550.186 15202.145 3055.673 0.618 50762 0 8680820738548039680 0 0 0
50817 2 16550.186 15202.145 3055.673 0.618 -1 0 8680820738548039680 0 0 0
50812 2 16560.602 15202.601 3050.875 0.618 50813 0 8680820738548039680 0 0 0
50821 2 16560.602 15202.601 3050.875 0.618 -1 0 8680820738548039680 0 0 0
50814 2 16558.072 15202.463 3051.979 0.618 50815 0 8680820738548039680 0 0 0
50813 2 16559.895 15202.466 3051.457 0.618 50814 0 8680820738548039680 0 0 0
50815 2 16554.854 15202.543 3053.408 0.618 50816 0 8680820738548039680 0 0 0
50820 2 16567.887 15203.910 3052.986 0.618 50821 0 8680820738548039680 0 0 0
50818 2 16580.889 15205.614 3049.789 0.618 50819 0 8680820738548039680 0 0 0
50819 2 16576.988 15205.686 3050.870 0.618 50820 0 8680820738548039680 0 0 0
48205 3 16560.080 15355.900 3070.000 2.000 48206 0 8680820738548039680 0 0 0
48204 3 16598.000 15352.000 3066.000 2.000 48205 0 8680820738548039680 0 0 0
50827 3 16598.000 15352.000 3066.000 1.000 50828 0 8680820738548039680 0 0 0
50828 3 16599.445 15354.000 3067.000 1.000 50829 0 8680820738548039680 0 0 0
50829 3 16600.223 15354.667 3067.111 1.000 50830 0 8680820738548039680 0 0 0
50830 3 16602.334 15355.667 3067.000 1.000 50831 0 8680820738548039680 0 0 0
50831 3 16604.000 15356.000 3067.000 1.000 50832 0 8680820738548039680 0 0 0
50832 3 16609.889 15355.889 3067.000 1.000 50833 0 8680820738548039680 0 0 0
50833 3 16610.666 15355.667 3067.000 1.000 50834 0 8680820738548039680 0 0 0
50834 3 16613.334 15353.333 3067.000 1.000 50835 0 8680820738548039680 0 0 0
50835 3 16617.111 15352.111 3067.000 1.000 50836 0 8680820738548039680 0 0 0
50836 3 16619.666 15351.667 3067.000 1.000 50837 0 8680820738548039680 0 0 0
50838 3 16628.334 15344.333 3067.000 1.000 50839 0 8680820738548039680 0 0 0
50839 3 16631.889 15344.000 3066.889 1.000 50840 0 8680820738548039680 0 0 0
50840 3 16634.889 15344.111 3066.000 1.000 50841 0 8680820738548039680 0 0 0
50837 3 16623.777 15348.777 3067.000 1.000 50838 0 8680820738548039680 0 0 0
50841 3 16642.000 15346.000 3066.000 1.000 50842 0 8680820738548039680 0 0 0
50842 3 16643.666 15345.667 3066.000 1.000 50843 0 8680820738548039680 0 0 0
50843 3 16649.000 15343.111 3066.111 1.000 50844 0 8680820738548039680 0 0 0
50844 3 16651.111 15343.000 3066.889 1.000 50845 0 8680820738548039680 0 0 0
50845 3 16654.666 15342.667 3067.000 1.000 50846 0 8680820738548039680 0 0 0
50846 3 16655.666 15341.777 3067.111 1.000 50847 0 8680820738548039680 0 0 0
50847 3 16656.334 15341.000 3067.667 1.000 50848 0 8680820738548039680 0 0 0
50850 3 16660.777 15339.667 3068.889 1.000 50851 0 8680820738548039680 0 0 0
50851 3 16662.334 15338.333 3069.000 1.000 50852 0 8680820738548039680 0 0 0
50848 3 16657.334 15340.333 3068.000 1.000 50849 0 8680820738548039680 0 0 0
50849 3 16658.889 15340.000 3068.111 1.000 50850 0 8680820738548039680 0 0 0
50852 3 16667.666 15337.667 3069.000 1.000 50853 0 8680820738548039680 0 0 0
50854 3 16672.777 15333.777 3069.000 1.000 50855 0 8680820738548039680 0 0 0
50853 3 16670.666 15335.667 3069.000 1.000 50854 0 8680820738548039680 0 0 0
50858 3 16678.889 15326.333 3071.333 1.000 50859 0 8680820738548039680 0 0 0
50855 3 16674.777 15331.777 3070.000 1.000 50856 0 8680820738548039680 0 0 0
50857 3 16677.555 15328.667 3070.111 1.000 50858 0 8680820738548039680 0 0 0
50856 3 16676.445 15329.444 3070.000 1.000 50857 0 8680820738548039680 0 0 0
50859 3 16679.000 15326.000 3072.000 1.000 -1 0 8680820738548039680 0 0 0
51042 2 15560.000 15510.000 3052.310 1.000 51043 0 8680820738548039680 0 0 0
51043 2 15561.333 15510.889 3052.310 1.000 51044 0 8680820738548039680 0 0 0
51044 2 15561.777 15512.223 3052.310 1.000 51045 0 8680820738548039680 0 0 0
51045 2 15562.667 15519.333 3052.310 1.000 51046 0 8680820738548039680 0 0 0
51046 2 15564.667 15521.333 3052.310 1.000 51047 0 8680820738548039680 0 0 0
51047 2 15570.667 15523.333 3054.310 1.000 51048 0 8680820738548039680 0 0 0
51048 2 15574.000 15524.000 3054.310 1.000 51049 0 8680820738548039680 0 0 0
51049 2 15577.333 15524.000 3054.977 1.000 51050 0 8680820738548039680 0 0 0
51050 2 15580.667 15522.667 3056.310 1.000 51051 0 8680820738548039680 0 0 0
51051 2 15587.777 15521.777 3056.310 1.000 51052 0 8680820738548039680 0 0 0
51052 2 15593.333 15519.333 3056.310 1.000 51053 0 8680820738548039680 0 0 0
50863 2 15344.000 15783.333 3044.333 1.000 50864 0 8680820738548039680 0 0 0
50864 2 15344.777 15783.333 3044.889 1.000 50865 0 8680820738548039680 0 0 0
50824 2 15338.223 15788.333 3042.111 1.000 50825 0 8680820738548039680 0 0 0
50825 2 15339.333 15788.000 3042.667 1.000 50826 0 8680820738548039680 0 0 0
50823 2 15335.333 15792.223 3041.889 1.000 50824 0 8680820738548039680 0 0 0
50822 2 15335.000 15794.000 3041.000 1.000 50823 0 8680820738548039680 0 0 0
50861 2 15341.667 15785.777 3043.111 1.000 50862 0 8680820738548039680 0 0 0
50826 2 15341.000 15788.000 3043.000 1.000 -1 0 8680820738548039680 0 0 0
50860 2 15341.000 15788.000 3043.000 1.000 50861 0 8680820738548039680 0 0 0
50862 2 15342.777 15784.667 3043.889 1.000 50863 0 8680820738548039680 0 0 0
50865 2 15347.667 15785.223 3045.111 1.000 50866 0 8680820738548039680 0 0 0
50866 2 15348.333 15786.777 3045.889 1.000 50867 0 8680820738548039680 0 0 0
50867 2 15348.777 15787.223 3046.000 1.000 50868 0 8680820738548039680 0 0 0
50868 2 15351.777 15789.223 3046.000 1.000 50869 0 8680820738548039680 0 0 0
50869 2 15352.667 15790.333 3046.000 1.000 50870 0 8680820738548039680 0 0 0
50870 2 15354.000 15793.000 3046.000 1.000 50871 0 8680820738548039680 0 0 0
50871 2 15355.889 15794.777 3046.333 1.000 50872 0 8680820738548039680 0 0 0
50872 2 15356.111 15800.000 3047.889 1.000 50873 0 8680820738548039680 0 0 0
50873 2 15357.000 15803.000 3048.000 1.000 50874 0 8680820738548039680 0 0 0
50874 2 15356.889 15811.889 3048.000 1.000 50875 0 8680820738548039680 0 0 0
50875 2 15356.000 15814.111 3048.889 1.000 50876 0 8680820738548039680 0 0 0
50876 2 15356.111 15815.889 3049.000 1.000 50877 0 8680820738548039680 0 0 0
50877 2 15356.333 15816.667 3049.000 1.000 50878 0 8680820738548039680 0 0 0
50878 2 15357.223 15817.777 3049.000 1.000 50879 0 8680820738548039680 0 0 0
50879 2 15361.223 15821.777 3049.000 1.000 50880 0 8680820738548039680 0 0 0
50880 2 15364.333 15823.667 3049.000 1.000 50881 0 8680820738548039680 0 0 0
50881 2 15367.000 15824.000 3049.000 1.000 50882 0 8680820738548039680 0 0 0
50882 2 15370.111 15824.000 3049.889 1.000 50883 0 8680820738548039680 0 0 0
